auid,paper_count
35301150400,1
7202280440,1
14013780800,1
6701618847,1
36084814200,2
57211286149,1
36114439100,1
57426608100,1
57219031133,1
57219023698,1
57219032294,1
8304664000,1
57950366200,2
57190014388,3
57581181300,4
57219311239,2
58000002500,1
57219560380,1
57375987000,2
58000002600,1
57960372300,2
57925472500,1
57355534300,1
57290853400,2
26028594800,1
57235935200,1
57226799761,4
57226799616,1
57221475690,1
57218885765,1
57224975155,1
57224969309,1
57442071600,1
55873922700,1
57468774200,3
57190738080,2
12140452200,2
57222494296,1
57745131300,1
7103230490,2
57947960000,1
57195483450,1
55356746900,2
55258366600,2
57201500048,2
57214322207,5
57501206700,1
58095398800,1
40161149200,2
36189764500,1
57915444400,1
57784599400,2
57203358262,2
57226625099,3
55908284400,5
57193214261,2
57736012700,1
57736182100,1
57735849100,1
6602394256,1
6506932231,1
55699610400,1
57789286300,1
57782714300,1
57781168600,1
35263127400,1
57189343870,2
55216428300,1
55768289200,1
58535033000,1
57736228800,1
7407792982,1
57703345100,1
57704039600,1
57703345200,1
57140921000,1
57887598200,1
57888949800,1
57915819500,1
6602231658,1
57209206289,1
57193842636,1
57389593900,1
7005085359,1
46460961200,1
57221775646,1
23487511100,2
57218632599,1
41862037500,1
57218632733,1
57748975300,1
57748975400,1
55173917600,1
57216532300,1
57665095700,1
7201494738,1
57203514047,38
55419225200,4
55106650100,38
57406085900,2
25624019300,5
22936048700,36
58365820500,1
57194468102,1
57222339497,2
25648317900,1
56527560300,1
57199201036,2
55202433000,3
57779525800,1
56121430200,1
57300447500,2
57223124668,1
57331038200,1
57288787100,1
57211440884,2
57035646500,1
58082280000,1
57214645456,1
56118255400,1
56203572000,2
57884997200,2
57863241600,1
57207275084,1
55938318900,1
57915358200,2
57209775820,2
57984843100,1
57984305800,1
57985377900,1
57210233377,1
57970860100,1
6506839035,1
57971883700,1
15739640000,1
57962653300,1
57952962600,2
57191978565,1
57202683441,1
55241778000,1
57936771600,2
26641739000,3
57934797100,2
57936772100,1
57936772200,1
57936772300,1
57936370100,1
8367620100,1
57936771700,1
57190221095,1
57191169624,1
57212480924,1
57195258662,1
6507916830,1
55710788300,1
57210960064,1
6603406016,1
22939997700,1
57197762002,2
57927622200,1
57395951700,3
57194658273,1
22945369600,2
57908921900,3
7004635302,2
57205595423,2
57547020000,2
55391667800,2
57194028459,2
57915157800,1
57914299400,1
57914438100,1
57912463500,1
57210803436,1
7006679299,1
57911214800,1
7004428853,2
57909217200,1
57200641649,1
58017707300,3
57907495100,1
57907892000,1
57908277500,1
57906867200,1
57554438600,2
57202785944,1
56512113100,3
56514248400,3
57205754051,1
57463736200,2
57903676700,1
57904684400,1
57193904499,1
54987254000,1
57903868400,1
57212814762,1
57202952715,1
35509985400,1
23092177300,2
55016898100,2
57199198962,3
57795528300,2
57850683000,2
57207238718,3
57903961300,2
8059167100,3
7403007698,3
56585278900,3
57369505400,1
8931368500,3
57904166800,3
57188685384,3
56847700600,3
45961087900,3
36968972100,3
56594079500,3
57903754600,3
21740241800,3
24385772900,1
18042899500,1
56644363700,2
51461712000,1
55354133400,2
57192248753,7
57207957530,1
57208706332,1
56416006700,1
38562342500,1
57194788891,1
57902112200,1
57903164900,1
57903573900,1
57902112300,1
57903165000,1
57846180300,1
57902951800,1
57903365300,1
57902318400,1
57192425866,3
57903365500,1
57903574000,1
57903365600,1
57217181647,1
57201135181,1
57200842918,4
57902815700,1
57902318500,1
57902529000,1
36668323700,4
57687297200,2
57221634314,3
57899126900,1
57899127000,1
57898361800,1
37026310000,1
55550166600,1
35312808000,1
57435891900,5
57897147300,1
57576606100,3
57897864700,1
57897127600,1
57897396300,1
57190418609,1
36134078500,1
56520339900,1
8908973000,1
57896344200,1
54977912600,1
57893197800,2
58374666000,1
58368326900,1
58368304300,1
58432078500,1
58368555200,1
57888749200,1
57216602764,3
57546213400,1
6507705996,1
57193844356,1
57207874117,1
58366556800,1
36662343300,1
57201356987,1
55614253600,1
15831592100,1
53164463800,1
36903726100,1
57218392791,2
57211237855,1
57887631600,1
57888736100,3
57887380100,1
57885949200,3
57204783017,2
57698731900,7
57205565539,2
57273038100,1
57902167600,1
57881918800,1
57881591800,1
57879755300,2
6603331465,1
57879776800,2
57879776900,1
57222251615,3
57425275700,2
57795077700,2
57195140768,1
57215509022,1
57218332413,1
58106934600,1
7401608004,1
57201274512,1
36236879300,1
7004614542,1
7005430657,1
7006594877,2
7003997926,1
57214645007,1
57559491100,1
57913771900,1
57912913800,1
6603578434,1
7006203192,1
7004588542,1
57216305854,2
37026298800,1
57193907523,1
7102792651,1
7202280032,1
7003788952,1
57203231612,1
57192989105,1
7101849913,1
16319789000,1
7006565915,1
8766496500,1
8904989100,1
57210010848,1
57214105683,1
57194597235,1
57877193000,1
57877379200,1
57377339400,3
57223852005,1
12139861100,1
57208748219,1
55570928900,1
50460916400,1
23480552200,1
57871326600,1
58028689900,1
57870374300,1
35271851800,1
57869627000,1
31168262100,1
57867959100,1
57201421521,1
26642986500,1
6602402832,1
57219123557,1
57222406018,1
58120441000,1
58156879200,1
58157734300,1
57497470400,1
57637434400,1
57218615602,1
57298803200,1
57211586714,3
57834344100,1
57421574300,1
57358270700,1
58157734400,1
57766441600,1
57223105554,2
58157047100,1
57920802500,1
58157047300,1
57213028584,1
57221311061,1
57488146900,1
58157734500,1
58157394600,1
58158086400,1
58157909100,1
58157567200,1
58157047400,1
58139871900,1
58158086500,1
58157394700,1
58157567300,1
58157394800,1
57455508700,1
57576520700,1
58157047600,1
58157909200,1
57924804200,1
57931498400,1
58157221700,1
57745867300,1
58157221800,1
57241240500,1
58158086700,1
57211426422,1
58157567400,1
58157567500,1
58157567600,1
58157909300,1
58157734600,1
58157047700,1
58157567700,1
58156879300,1
7005434354,1
7501651025,1
57209480434,1
57204481638,1
37085526200,1
37107134500,1
14519109200,1
57221048129,5
57858356100,2
56801111600,3
57219129537,2
57195249015,2
57833747600,2
57541196900,2
57857738200,2
57857379900,1
57193354692,2
57203585862,1
57225954479,2
57851351400,1
56786441000,1
7102118336,3
7201711548,1
57837572200,1
7003615747,2
6701435993,3
57885288700,8
57213496277,1
57216256789,1
56587808700,1
57348580400,3
57214142357,1
57212089431,1
25825669200,1
55675042500,1
35332958100,1
23392339300,1
56464253400,1
57223823988,1
57823774900,3
57823775000,1
57204418702,1
57384262200,3
57202470975,1
36189200700,1
57809701300,1
19640564900,1
57417894900,1
57216594267,1
57215576827,1
23102496300,1
57204574350,1
55738159700,1
57218223257,1
23476646700,1
57808733100,1
55883404300,1
57202693424,1
26024991100,1
56360697900,1
7003837012,1
57485876300,1
57199319537,1
35361817600,1
7202398730,1
57195106602,1
57809296000,1
57225468734,1
55657333100,1
57197872901,1
57200675280,1
35580284300,1
56555967600,1
36521728200,1
6701787548,1
57808874400,1
57218097689,1
7201835250,1
6603129199,1
57807812400,1
57804225200,2
15724404200,2
57714746000,3
57215793452,1
26636068700,1
57791788000,1
57217057795,1
57743121400,2
57205114812,2
57202792204,2
6701581240,1
56982456800,1
58277891500,1
15755641300,1
56114546300,1
56962723600,1
57780364600,1
46460937200,1
55796708300,1
6603285245,1
57201681191,1
19535304000,1
7501758398,1
57196138046,2
6507959986,1
57282540900,1
57773378200,1
54885307500,1
34976336900,1
57771813000,2
57767823100,1
35264545500,2
7403175557,1
57642261800,3
57202436777,3
55279786200,2
57206272746,1
57218829387,1
55502950800,3
57219660858,2
57202968921,1
57321993400,1
23502035900,2
57764257500,1
57202928212,1
57764595900,1
57761057500,1
57725556600,1
56928206200,1
55155574700,1
57413692800,2
57742569100,1
7005431807,1
55265161800,1
6601928669,1
24281786500,1
55519858500,1
57740960100,1
54929865300,1
57736660500,1
6603706049,3
57219443063,1
36816438900,1
13805110200,1
57898528600,1
57200374154,2
57203885732,3
57191585639,2
57203888213,1
55413301600,1
36198510600,1
57699569100,3
57416647700,4
57728306000,2
36775511900,1
55664148800,2
56308983900,4
6506023925,1
7003399616,3
57682748500,2
57207689565,1
57660498700,1
57658940800,1
57660147500,1
57658893700,1
57660772100,1
57659204800,1
7401708291,2
7408338631,2
56072148300,1
6507044357,3
36957514800,2
57561881100,1
57481804900,1
34568563000,1
35487111000,1
7006702856,1
16417938900,1
6506058430,2
36730604200,1
57395132900,1
57348560300,1
56654701400,6
58086392100,1
57194219152,6
57218647666,1
57299508500,2
57297254800,1
57298682600,1
57296940900,1
57226645124,1
57233742100,1
57233742200,1
7006576814,1
55441222700,1
57226740375,1
16413379300,1
50662263300,1
57216562923,1
57222319857,1
57894993900,1
57874124800,1
52463727000,1
57843270300,1
57668809000,1
57430791600,2
58347507500,2
57200946619,2
57894403000,1
57894649400,1
57430791800,2
57430791700,2
57895137200,1
57188640389,2
36071952900,2
57902077700,1
57902077800,1
57902494000,2
57902702200,2
57889247400,1
57889955400,1
57212483647,2
56624496400,9
57216926860,1
55894991600,1
58099360300,3
57297807200,2
25954504100,1
7201521723,1
57201786791,1
57210955995,1
55504225800,1
58375470800,1
39262569900,1
7101887459,1
57216891892,1
55750738600,2
55451145400,2
56440342200,1
7006195581,1
57889995700,1
57203868596,1
57722746300,1
57212276133,1
57441347300,1
57215023296,1
57881491100,1
57215084277,1
57881786800,1
57210958025,1
57211874502,1
57219129815,1
57881933200,1
57881786900,1
57226867850,1
57217029978,1
57193010716,1
56478500000,1
57211192044,1
6601933345,1
57202865812,1
56602829700,1
57885887600,1
57885887700,1
56480177000,2
58375024600,1
58365476300,1
58365069000,1
58444296100,1
58432420400,1
58368890900,1
35389682300,2
35365788200,2
57205181812,2
57773516400,2
57215283596,2
6603122976,2
23036249500,2
23570065800,2
6602721366,2
55497072100,2
24482404300,2
57111449900,2
55539155600,2
23100539400,2
57211654353,2
56941832300,2
16302047100,2
55918075300,2
58061929400,2
36916424000,2
55905668100,2
56178163400,2
57218361388,2
36559917100,2
57201900679,2
55262803600,2
23980251600,2
6506407424,2
55450203800,2
6506718984,2
8972606700,2
57211654039,2
6603877279,2
55584114300,2
23480382400,2
23975607300,2
49861441000,2
57202235320,2
17135510600,2
7003758705,2
57773516600,1
57211654147,2
55278928400,2
7801438528,2
7005475779,2
57200415140,2
26025975000,2
7005670706,2
8399923900,2
57221185986,2
58085620200,1
57860789900,1
57861920900,1
57221696497,1
55663451900,1
57776261900,1
57213771903,1
57196423398,1
57861393600,1
57219879726,1
7003423338,1
8608502300,1
6507667280,1
57362484800,1
56423492600,1
57218997769,1
57221382045,1
7402632312,1
35869097700,1
7102352943,2
16240926200,1
55251695400,1
8254445200,1
57833012600,1
57833447900,2
57221493381,1
57202653231,1
57638929100,1
57207935965,1
57721459400,1
55971800500,4
57682475700,1
57196740345,3
56199978700,3
57192542460,3
53063766000,1
57681366100,1
55651584600,2
57208446699,1
57191364010,2
57188625733,1
13410276900,2
8974299300,1
57209134937,1
56418640000,1
57189693503,1
11539898700,1
57195448636,1
57201070099,1
57375987800,1
6603291400,1
11539024800,1
36639969500,2
57851705800,1
57208666827,1
7801597463,2
57274877200,1
57273535000,1
57762692700,1
55846381600,1
57223033291,1
57218679983,1
57213765625,1
57837007100,1
57837616200,1
57837616300,1
6506334594,1
7003673683,1
16645183000,1
57201264306,1
57207776493,2
57220337993,2
57216594774,1
7003484514,2
57208092544,1
57072675600,2
56666893900,2
57221350738,2
36061883800,2
57216820764,2
57216324789,2
55353786600,2
57221712310,2
58170900700,2
7403322256,2
58250589100,2
57190031117,2
57205532859,2
56688937800,2
57193228610,2
57196190877,2
57207520259,2
57221420775,2
56423602300,2
6504710212,2
57221420543,2
57221420909,2
57221419164,2
57204591379,2
57222063482,2
57221417580,2
7102538707,2
55807317400,2
6602502186,2
35792218800,2
57221702598,2
57204136382,2
6603228941,2
57210570167,2
7101775825,2
57223012847,2
57221348779,1
57209478610,2
55410582100,2
7004281641,2
56768198900,2
7005428980,2
57292281600,2
7801629502,2
57454326700,2
22135611200,2
23987477400,2
23985807900,2
57217164954,2
36194876600,2
7103410828,1
6603634170,2
6602713273,2
57191339595,2
23986672800,2
57454318500,2
7003588249,2
57741933700,2
56815974900,2
57454342600,2
57205296586,2
15924910600,2
57221709097,2
57221369800,2
57221369735,2
57221369795,2
57221370619,2
57221370745,2
57221370571,2
8578086700,2
57221713925,2
57189760176,2
57221714474,2
6602502986,2
8837787500,2
16400605600,2
6603887253,2
7402586556,2
57203071365,2
25632111500,2
54079686700,2
7005862625,2
7006611669,2
7006488444,2
56256282500,2
57208090961,2
57454317800,2
35369845200,2
17345446300,2
57221200001,2
19642129200,2
57572437300,2
58141135800,1
7006940003,2
57195426421,2
57219824548,2
56511019300,2
57572396400,2
57572510500,1
57207940521,2
57572396500,2
56893854500,2
57216590086,2
7202729955,2
57572510600,2
57216997373,2
57204394697,2
56533577200,2
57193080085,2
55856048200,2
57193315387,2
16242810600,2
56421613800,2
57194122347,2
56920724500,2
8247573400,2
57209314458,2
57197790372,2
23482518600,2
6508271093,2
57572474400,2
56901236500,2
57572492000,2
57192394072,2
57224911142,1
49862868500,2
57661620200,2
57202751720,2
57572415200,2
57572374800,2
57572415300,2
57572415400,2
57572432000,2
36456855200,2
6601989246,2
57572415500,2
7801504725,2
57190178858,2
57572374900,2
57193001593,2
57189595440,2
57484651100,1
57215756161,2
57202570404,1
57194485504,2
56572532400,2
57191567919,2
26648246800,2
25653169900,2
6602881911,2
8436395500,2
57219704701,2
7402598650,2
57226234589,2
57454326100,2
57454326200,2
57190570635,2
6603624118,2
25936599900,2
35238733400,2
57219614846,2
36503607000,2
57204238331,2
57454349000,2
23666331700,2
57207482196,2
14625602300,2
57715841300,2
57611606200,2
57210966192,2
55915282600,2
57193213706,2
15043116600,2
57572470900,2
25932089300,2
57572392800,2
57203296320,2
6602777968,2
57210966283,2
57210967166,2
57216039445,2
6603009457,2
57202906878,2
18234154400,2
57224503907,2
57218701932,2
7005325203,2
7801501589,2
6603608675,2
58171728000,1
25626248700,2
57221252531,2
57251709400,1
57367028700,2
57217055938,2
58454519900,1
58347870500,2
6505495562,2
57454365500,1
7003669072,1
7003560327,1
8289320500,1
57221597178,1
16400662600,1
57508991700,1
6701641117,1
57454331400,1
57454369800,1
57454322900,1
57454323000,1
57454346000,1
57454339200,1
58171535100,1
57454362000,1
57454339300,1
26431307500,1
57208247297,1
20834455400,1
57219913980,1
57242162800,1
58038549800,1
57190738322,1
57218390500,1
57212489443,1
57216483187,1
56818989800,1
57210932011,1
56896844100,1
56330316500,1
57205368772,1
37030466200,1
57218645174,1
14819472700,1
7003423021,1
19638860600,1
6602159493,1
6602807740,1
57986520000,1
6701727749,2
57454369900,1
57511666000,1
57212263328,1
6602603515,1
57205496050,1
6508290142,1
57454370000,1
55838509629,2
57519177300,1
57246575600,1
57206228584,1
57454339400,1
57454315300,1
57221472721,1
57454362100,1
57454370100,1
57454370200,1
58237411100,1
6603647233,2
57201406476,2
7103038363,2
57031969300,2
57215281702,2
57655440200,2
6603709411,2
57230977500,2
57206260356,2
57127336100,2
6603452371,2
6603421917,2
8696554500,2
6506513895,2
7005254436,2
57226816876,2
35378297800,2
7003372034,2
7005846988,2
36840499700,2
8267285300,2
14832624000,2
7005383627,2
7801512355,2
6603525360,2
6602490539,2
7006453644,2
57202852632,2
57193279010,2
57218137963,2
57218143507,2
57218143206,2
37088153100,2
34572443100,2
6701330428,2
57225321870,3
7004572247,2
57208353728,2
35548004400,2
37117653500,2
6507480355,2
7003573943,2
15047606300,2
28267593000,2
7004403489,2
57202566978,1
57209103213,2
7102507869,2
8634866600,2
6603547405,2
57218143396,2
7003921883,2
57244609200,1
57221414695,2
6603435894,2
7103199721,2
7006729139,1
57219771015,2
6508203817,2
6603598266,2
16177136600,2
57191108043,2
57223117176,2
57194492834,2
7006336612,2
7003862581,2
7103090583,2
35409231500,2
9038778200,2
56228892600,2
57548844900,2
57454354800,2
6603039321,2
57222133317,2
57213845477,2
57219620314,2
57221417043,2
7006299676,2
55338424700,2
35084168600,2
25640857200,2
55919193200,2
57222131457,2
57212111835,2
57326269400,2
49663269300,2
57190982325,2
55612516600,2
25224723100,2
57212101559,2
57217232494,2
57206244187,2
37035157100,2
55318544700,2
6603572933,2
57201979248,2
6601980300,2
12774155500,2
54581261100,1
7402306357,2
57221463957,2
57218135333,2
57218140841,1
57203019863,2
57216632442,2
57211946662,2
11738887200,2
7101907548,2
57192639481,2
57223117178,2
57190110358,2
57202074692,2
7003963460,2
57220208250,2
57216351128,2
57200422694,2
19640122000,2
57208353568,2
57211345418,2
57212431315,2
55490604400,2
55246366200,1
57218137353,2
57218145014,2
6603017789,2
54925800300,2
57215071976,2
7003528261,2
57218142419,2
57218143471,2
57218138375,2
57218144763,2
23468454900,2
57218142065,2
57218144394,2
56395137300,2
56123996700,2
57218141600,2
8074319800,2
56862324300,2
57221469698,2
57216875131,2
7005120333,2
55413873700,2
57217937045,2
7101687411,2
57210319366,2
57218143311,2
57221421464,2
7007050825,2
57218141563,2
23009720300,2
56090686800,2
26424923900,2
57203074384,2
7006410698,2
57200130754,2
57218139540,2
57218142162,2
57218140561,2
58109673700,2
57425431000,2
57218139373,2
6508236898,2
57218144313,2
57220332650,2
57218138658,2
57218144485,2
57202906261,2
57221472317,2
6601965013,2
23008040100,2
7006943700,2
57201399171,2
7004334375,2
56037650100,2
57214358986,2
57454354900,2
58170931500,1
57219560720,2
57208254100,2
57253694000,2
57215139918,2
57454331600,2
57214405432,2
57209137915,2
55953447500,2
7006839337,2
57224807763,2
7801553333,2
57194873664,2
57224817010,2
57224813919,2
57188983714,2
58172116700,1
57197038575,2
7005504048,2
57194714695,2
54880102900,2
56909372000,2
57216275309,2
55326471100,2
24166135400,2
57454355000,1
57454370500,1
57096082300,1
57454362200,1
57226261686,1
57221418037,1
57215570088,1
57651177500,1
56118098000,1
58116868700,1
57216275684,1
55228809500,1
6603410789,1
57948487400,1
57220499772,1
58264278800,1
57948487100,1
57226781307,1
57189763653,1
57226764231,1
57219087416,1
55981282000,1
57221715542,1
57226774649,1
57226781336,1
57675658700,1
57454339600,1
58325034000,2
56424163100,2
57572468800,2
57203220326,2
57202902603,2
57209532558,2
13408245500,2
16244367100,2
57211399820,2
57189464107,2
55356851200,2
57572375400,2
57572437900,2
57572416100,2
57572375500,2
57572457000,2
57572438000,2
57199849295,2
57572492600,2
57572438100,2
55512097400,2
57220002352,2
57223014106,2
56076103300,2
6507671879,2
6506562644,2
57219347506,1
57219785510,2
45261113000,2
57200513241,2
56448994500,2
57215613785,2
7006334144,3
57212383273,2
57195279651,2
55265957900,2
57208346127,2
36040917900,2
57204274676,2
7006674071,2
7402778470,2
57216597476,1
57193673118,2
57215342824,2
57223617196,2
7005073319,2
57224530594,2
57190031779,2
57218283241,2
57409737200,2
57205441168,2
7006821889,2
56716455300,2
57214346757,2
55510867300,2
35830546400,2
57214859951,2
57454367500,2
57454367600,2
57454344900,2
57223987205,2
57454367700,2
57214444115,2
57343270100,2
57219931476,2
57209721704,2
57454367800,2
57454352000,2
57454367900,2
57454320300,2
57454329000,2
14038618700,2
7403534478,1
25651630400,2
57202315133,2
57684035500,1
36237038500,2
24075896600,2
57193724673,2
55884572400,1
57223891558,1
55834323900,2
7005614403,2
57214766775,2
7101938311,2
50461170000,2
57201270497,2
57217018569,2
57212852632,2
57454368000,2
57213189233,2
6701607498,2
6508277910,2
7102291011,2
7006594888,2
55200498200,2
57217110698,1
57203666518,2
57201666615,2
56386609500,2
56446293300,2
6506981950,2
55446070200,2
57572438400,2
55366656200,2
57572512000,1
25030742100,2
57216297639,2
57572397600,1
57196952339,2
57211811296,1
56063786300,2
57572375600,2
57572512300,2
57221956535,2
57208326150,2
57572438600,2
54385854500,2
12751797000,2
57572475200,2
56747817500,2
57572475300,2
57212877308,2
57221711453,2
57222899127,2
57325868200,2
57215028436,2
57441340500,2
57326627500,2
57193232269,2
57216974482,2
24068363500,2
57214673862,2
57217123646,2
49862773700,2
57572492700,2
35760770500,2
7004619703,2
56755159200,2
23470216900,2
57211729701,2
57217299288,2
6506120943,2
57200936430,2
24341442000,2
15926160500,2
57384202100,1
57572397700,1
35311398500,2
7102853527,2
55210719100,2
37002835000,2
55853983400,2
56660788100,2
57194185937,2
57808166300,2
57193951700,2
26536636300,2
57211824987,2
57214596611,2
56090863600,2
57202955230,2
57200870629,2
7102132600,2
57210425984,2
57218371358,2
56689410400,2
57218481617,2
57221339169,2
56366729600,2
57221544505,2
55185187200,2
57201341873,2
16686840700,2
57221323231,2
57226487930,2
57211727426,2
55385651700,2
57224212367,2
56784694900,2
56625811600,2
58326362600,1
57211789616,2
57221710487,2
8924364400,2
36631408200,2
55242134400,2
57222338665,2
57189876085,2
57201953360,2
57218347246,2
36126804700,2
35736759700,2
57216963565,2
57210179740,2
57222581715,2
57222582148,2
57221322526,2
56310667700,2
24723671900,2
57207903298,2
57210392592,2
57216593479,2
57218599577,2
57200294509,2
57214994951,2
57216790550,2
17735899400,2
57211973004,2
55555346300,2
7003618645,2
57223121744,2
57188622354,2
56046785000,2
57207573125,2
9437111700,2
57951901500,1
57200100711,2
57202734507,2
6701803554,2
55397895100,2
57572437400,2
57572456500,2
57205189314,2
57572437500,2
35498351600,2
7006206106,2
6507847477,2
6602840812,2
57210677495,2
57193886355,2
57572414700,2
58454655300,2
16551994400,2
26026011600,2
57572511000,2
16836282400,2
35976706600,2
57219662011,2
57219659636,2
57213173099,2
55919416500,2
57572474500,2
6505822436,2
7003866469,2
35740751300,2
58021736200,2
56230550800,2
57191409484,2
56097175400,2
57193736502,2
56584724800,2
57219138105,1
7006081424,2
57208463589,1
57217265344,2
58087916900,1
57411418300,2
57203425292,1
56071466300,1
8701384100,1
35759726100,1
6603786839,2
7005532738,1
56030747300,1
57221467333,2
57197315753,3
56009497200,2
7007112362,2
57850301000,1
57194940089,1
54955038300,1
57198422240,1
53881532200,1
6602906661,1
56555893500,1
6602784075,1
6701812119,1
57202070124,1
55570536400,1
56939252500,1
16063914900,1
44961003100,1
57698772300,1
57223207140,1
56266339100,1
23493855800,1
6506738853,1
58431615100,1
42761191200,1
57210679172,1
7005413045,1
6701680846,1
55945482400,1
7007056481,1
6508002507,1
7004169205,1
57204297342,1
57214224384,1
57214228419,2
6506118071,2
57847452600,1
57195424051,4
57195681563,1
57222258016,1
57210797600,1
12797528100,1
58204974800,3
58111233800,1
57201182602,1
57917522900,1
57917541700,1
57743082000,3
57545054800,3
57763259500,1
55901617900,1
57194596857,1
55901686100,1
57220201424,1
57197869651,1
35275598100,1
55491953200,1
57212116693,1
57193777763,1
7004346861,1
55675223424,1
56582345800,2
35171280100,1
57193790807,2
16238988300,2
57221727254,2
54079331600,1
57189325754,1
36871569000,3
57880106600,1
55494115200,1
10040712600,1
6506655966,2
55110361500,1
57878112400,1
6504788621,1
57877785300,1
57656004100,3
24169817900,5
57217033896,3
57877869000,1
6603075928,1
56469621800,2
57877603200,1
57003469500,1
7005561652,1
57876240600,1
57215057837,1
57204184632,1
34772110800,1
57200522309,4
57205140373,2
8983715800,2
14521628100,2
57873562500,1
57874417100,1
57874234600,1
7101653388,3
36705558100,2
7003984560,2
10639986200,2
9734515800,2
7005392271,2
57871041800,1
15841712400,2
57426240400,2
55265907600,2
9742927700,2
56344586700,2
7201775964,2
57221755197,2
57201860822,1
57196193034,1
12774797200,2
7006054851,2
56704112000,2
57870700900,1
57878501200,1
7801603470,1
23007992500,2
57870600900,2
57702820900,5
57702280900,4
55315357800,1
57870799400,1
57870695400,1
57870799500,1
54410560100,1
20434844000,1
57866205900,1
23480492000,1
56309883300,1
57664879200,1
16687316900,1
8420676700,1
6602706106,2
57666794400,1
57190140700,2
57666475300,1
15834441500,1
55544028300,1
57664879300,2
57865795700,1
56285574700,1
56575123300,4
57580029900,2
55596973400,2
7403387538,2
54966724400,2
55670179600,1
57224506978,1
57865363900,1
35756377900,2
12041296900,1
57865180300,1
57465686300,1
57221996340,1
57203907445,2
37017509900,1
57191172349,1
57865364000,1
57865364100,1
37666232100,1
57860528800,1
57212684403,2
57862062700,1
57860928600,1
57860066100,2
57861780600,2
36149157800,1
7101645077,1
57855293000,1
57853747000,1
57853616800,1
57846178600,1
57844756700,1
57843699900,1
57843700000,3
57864459700,2
57219796195,1
57225972356,1
57219638033,1
58366350100,1
58366379500,1
58263505300,4
7404285460,6
58432125400,1
57843004600,1
57842117000,1
58430166900,1
58366251500,1
57837318600,1
57837146000,1
57144667300,5
16245953400,1
56974114800,1
6602745993,1
6602171178,1
57390567500,1
57210952093,1
57831227900,1
57829170600,1
57826011100,1
57824514900,1
55986051700,1
56724095700,1
6503985960,2
57204198980,1
58425614500,1
57222568282,1
57194453079,1
56426568700,1
57219415037,1
55274145000,2
57224212500,1
57442157900,1
57207308324,1
56500536500,1
7006047480,1
57204305542,2
25652480000,1
7005279401,2
57215857649,3
57207581026,2
56681214700,3
36060232500,1
57212880334,1
6507912207,3
57795722200,1
57204883231,1
6505546674,1
37103088400,1
14632323200,1
57792350700,1
13409602000,1
7402453718,1
57202588378,1
57209405879,1
25627442300,1
56513977300,1
57224438019,1
16052956000,1
12544956900,1
14521241500,1
56662829000,1
57223393430,1
7004397243,1
57788081500,1
57192676172,1
57192888409,1
57204704114,1
57204549298,1
57780592900,1
57734251200,4
55902151400,1
57224507904,2
57224503343,2
55771729100,2
57193948923,1
57212735951,1
57210832339,2
57776662400,1
54403694600,1
57212265361,1
7401926037,1
57208129702,1
57219087890,1
57208582034,2
38362587800,1
23020354400,1
57777338800,1
6701582254,1
7004680663,1
7202992832,1
13308077100,1
35374403700,1
36088780600,1
56562357300,2
7003620625,1
57777110900,1
6603901677,1
57775979600,1
57211676418,3
57516360000,1
57196486064,1
57776662500,1
15124705000,1
57204070759,1
55711051900,1
58457351800,2
57776439600,1
57224307518,1
56530690400,1
57221167802,1
57775979700,1
57191031347,1
57776439700,1
36635057700,1
56092537700,1
57208331639,1
57195970799,1
57218999768,1
26039427800,1
36603972800,1
57218369338,1
7102274726,1
36004603200,1
56851920600,1
56850401300,1
55653295800,1
58543051600,1
57208087942,1
56692188500,1
57197846351,1
57777338900,1
58335377700,1
6603682701,1
7004868826,1
26221969500,1
7401751647,1
57192653549,1
24491762900,1
57205245925,1
55681829100,1
57776439800,1
57908758900,1
57776210800,1
57776888100,1
57908967200,1
57775979800,1
57218224467,1
57199311996,1
57908550200,1
57777339200,1
57776888200,1
57777339300,1
57777111100,1
57776888300,1
57777339400,1
57776439900,1
57909386900,1
57212175308,2
57208790525,1
57776771000,1
57202457568,1
57777558600,1
57908764200,1
57776440000,1
57776888400,1
57910012300,1
57776440200,1
57776211000,1
57777339600,1
57204113191,2
57777409500,1
8904729100,2
57003660700,1
57195714749,2
57769198100,2
57766216400,1
57221443347,1
57191863218,2
57193699267,3
57221687476,1
57202162070,1
36622713700,2
6506229898,1
57765822500,1
57766039900,1
56816457100,2
57202158959,2
55674772600,1
8597151000,2
55335071000,2
57193087959,3
54421070800,2
35762195300,2
7103011629,1
57150421100,3
16445211800,2
8575820300,1
15754329700,1
57663106900,3
57764595100,1
57194081888,5
57761528800,2
57761483000,2
8714253600,1
57760604200,1
57208579921,3
57193212016,2
55356898500,3
36615740000,3
54409642300,2
7402123770,1
56225351300,3
7402942991,3
57759163700,1
57758577500,1
57758577600,1
57759065500,1
57758965900,1
57758681800,1
57759163800,1
57758577700,1
12791730500,4
57460221600,2
57741716000,1
57209597335,1
24729347100,1
57207877979,1
55543560200,1
57076893000,1
49663582900,1
15769124600,1
57704896900,1
57192264728,2
57703007000,2
57700823600,1
57372859500,5
39861554900,1
57671264300,1
57671877900,1
57671264400,1
57659147900,2
57226645115,2
57660104100,1
57639018100,1
22955483700,1
57195262653,1
9233685800,1
57607891800,1
57610019800,1
56997453400,1
57360239700,2
57606822500,1
